chr	start	end	strand	pvalue	qvalue	meth.diff	symbol	tss	tss.strand	distance
chr18	48781001	48782000	*	1	0.790350066518014	-1.93236714975845	MIR4743	48670600	+	-110401
chr18	48804001	48805000	*	0.266987635408688	0.451548451250885	-13.1034482758621	MIR4743	48670600	+	-133401
chr18	48805001	48806000	*	0.295030492936774	0.479064213993183	-7.29729729729731	MIR4743	48670600	+	-134401
chr18	48806001	48807000	*	1	0.790350066518014	3.2	MIR4743	48670600	+	-135401
chr18	48837001	48838000	*	1.57008612998568e-06	0.000118457601176474	-64.5945945945946	SMAD7	48942807	-	-105806
chr18	48841001	48842000	*	0.0110268629729131	0.0562795549713092	-15.3642513971958	SMAD7	48942807	-	-101806
chr18	48848001	48849000	*	0.570391639720791	0.717620624833436	-2.37288135593221	SMAD7	48942807	-	-94806
chr18	48869001	48870000	*	1	0.790350066518014	0	SMAD7	48942807	-	-73806
chr18	48874001	48875000	*	0.0520369986214102	0.160598709978964	-11.5584415584416	SMAD7	48942807	-	-68806
chr18	48875001	48876000	*	0.26114804579583	0.446150536497127	-15.7509157509158	SMAD7	48942807	-	-67806
chr18	48878001	48879000	*	0.603259197102863	0.73612828945559	-6.8273092369478	SMAD7	48942807	-	-64806
chr18	48897001	48898000	*	1	0.790350066518014	0	SMAD7	48942807	-	-45806
chr18	48902001	48903000	*	0.118052167522628	0.267738702468179	28.159645232816	SMAD7	48942807	-	-40806
chr18	48911001	48912000	*	1	0.790350066518014	2	SMAD7	48942807	-	-31806
chr18	48913001	48914000	*	1	0.790350066518014	1.69491525423729	SMAD7	48942807	-	-29806
chr18	48915001	48916000	*	0.560911889390952	0.70839353312804	10.3276353276353	SMAD7	48942807	-	-27806
chr18	48922001	48923000	*	0.00195994373386126	0.0174131112388374	-26.7979844251031	SMAD7	48942807	-	-20806
chr18	48933001	48934000	*	0.000423794737611464	0.00595309032775898	-31.8181818181818	SMAD7	48942807	-	-9806
chr18	48938001	48939000	*	0.166562225277822	0.33470699820111	-5.67703952901599	SMAD7	48942807	-	-4806
chr18	48943001	48944000	*	0.243417366946779	0.425497093040837	-7.73955773955774	SMAD7	48942807	-	194
chr18	48949001	48950000	*	1	0.790350066518014	-1.44092219020173	SMAD7	48949333	-	-332
chr18	48950001	48951000	*	1	0.790350066518014	-0.343053173241852	SMAD7	48949333	-	668
chr18	48951001	48952000	*	0.149986080178174	0.312888753758319	2.61559696342305	SMAD7	48950711	-	290
chr18	48952001	48953000	*	0.392729683144934	0.568927371257544	-2.79441117764471	SMAD7	48950711	-	1290
chr18	48988001	48989000	*	0.000626934211839872	0.0078098586691183	-38.5448916408669	LOC100129878	49023703	+	35702
chr18	48989001	48990000	*	1	0.790350066518014	-2.84090909090909	LOC100129878	49023703	+	34702
chr18	49013001	49014000	*	0.00284495021337126	0.0225364712195676	-40	LOC100129878	49023703	+	10702
chr18	49017001	49018000	*	0.433351580471841	0.606729421579716	15.4237288135593	LOC100129878	49023703	+	6702
chr18	49021001	49022000	*	0.0280768047324658	0.105404896317609	-27.6145203111495	LOC100129878	49023703	+	2702
chr18	49112001	49113000	*	0.00174708702356937	0.0160241686835366	-37.1428571428571	MIR4744	49049768	-	62233
chr18	49128001	49129000	*	1	0.790350066518014	1.5625	MIR4744	49049768	-	78233
chr18	49168001	49169000	*	0.42512077294686	0.599692960560777	-6.23376623376623	MIR4744	49049768	-	118233
chr18	49247001	49248000	*	0.0144563990424203	0.0668536905281532	-23.2758620689655	MIR4744	49049768	-	197233
chr18	49260001	49261000	*	0.222689075630252	0.40065756715641	-8.66666666666667	DYM	49460645	-	-200644
chr18	49339001	49340000	*	0.000154968355030102	0.00288971230734732	-28.5714285714286	DYM	49460645	-	-121644
chr18	49438001	49439000	*	0.101769431176726	0.24256714037592	-17.4358974358974	DYM	49460645	-	-22644
chr18	49487001	49488000	*	1	0.790350066518014	0	C18orf32	49487234	-	-233
chr18	49506001	49507000	*	0.166126445271509	0.334590954397488	20	RPL17	49492465	-	13536
chr18	49560001	49561000	*	0.0121541439909331	0.0599718140786044	-19.2739520958084	LIPG	49562057	+	2056
chr18	49561001	49562000	*	0.504544620244031	0.662298791856912	-14.7480106100796	LIPG	49562057	+	1056
chr18	49562001	49563000	*	0.756746194218275	0.790350066518014	7.50000000000001	LIPG	49562057	+	56
chr18	49565001	49566000	*	0.693250659801656	0.790350066518014	-5.15151515151515	LIPG	49562057	+	-2944
chr18	49613001	49614000	*	0.326576887678267	0.506506770261689	18.2142857142857	LIPG	49562057	+	-50944
chr18	49622001	49623000	*	0.192977123522012	0.366424419182415	-23.6585365853659	LIPG	49562057	+	-59944
chr18	49623001	49624000	*	0.00776136305357723	0.0444100624328191	-43.5897435897436	LIPG	49562057	+	-60944
chr18	49640001	49641000	*	0.251229527529621	0.434448212674995	10.4611923509561	LIPG	49562057	+	-77944
chr18	49651001	49652000	*	0.00317643742797393	0.0243380501982623	-35.8988764044944	LIPG	49562057	+	-88944
chr18	49664001	49665000	*	0.0148705987980296	0.0683972514523636	-38.5714285714286	LIPG	49562057	+	-101944
chr18	49667001	49668000	*	1	0.790350066518014	-1.85185185185185	LIPG	49562057	+	-104944
chr18	49677001	49678000	*	0.581729908232485	0.724825969207816	4.89887640449438	LIPG	49562057	+	-114944
chr18	49698001	49699000	*	1	0.790350066518014	0	ACAA2	49813533	-	-115532
chr18	49700001	49701000	*	5.18436986504959e-05	0.00135102277661049	-64.8148148148148	ACAA2	49813533	-	-113532
chr18	49708001	49709000	*	0.275236668521272	0.45972895915839	-10.9090909090909	ACAA2	49813533	-	-105532
chr18	49731001	49732000	*	0.0142714304194947	0.0662603301941922	-26.2916666666667	ACAA2	49813533	-	-82532
chr18	49736001	49737000	*	0.548172757475083	0.697831136049276	4.11764705882353	ACAA2	49813533	-	-77532
chr18	49739001	49740000	*	0.361218014177416	0.538538569450468	-13.713405238829	ACAA2	49813533	-	-74532
chr18	49849001	49850000	*	0.688498166532872	0.790350066518014	-10.3799814643188	SNHG22	49814023	+	-34978
chr18	49853001	49854000	*	0.520439886040026	0.674270826996349	13.3526011560694	SNHG22	49814023	+	-38978
chr18	49859001	49860000	*	4.64317818980037e-05	0.00124433457125178	-65.1162790697674	SNHG22	49814023	+	-44978
chr18	49906001	49907000	*	0.0166177856601033	0.0737153131995432	-41.9480519480519	SNHG22	49814023	+	-91978
chr18	49918001	49919000	*	0.0241956840346146	0.0954176145194382	-37.2946330777656	SNHG22	49814023	+	-103978
chr18	49983001	49984000	*	0.117205610392279	0.266529482094503	-23	MIR4320	50126563	-	-143562
chr18	49987001	49988000	*	0.235294117647059	0.41572510081092	8.33333333333333	MIR4320	50126563	-	-139562
chr18	50088001	50089000	*	1	0.790350066518014	3.70370370370371	MIR4320	50126563	-	-38562
chr18	50104001	50105000	*	0.0520734150292449	0.160621912093623	-22.1485411140584	MIR4320	50126563	-	-22562
chr18	50105001	50106000	*	0.677435807155027	0.790350066518014	-7.5619295958279	MIR4320	50126563	-	-21562
chr18	50107001	50108000	*	0.508673367320771	0.665943109646544	10.5555555555556	MIR4320	50126563	-	-19562
chr18	50128001	50129000	*	0.00188347728586066	0.0168780018535256	-37.137330754352	MIR4320	50126563	-	1438
chr18	50187001	50188000	*	0.0754748556606142	0.20168062014101	-26.0188087774295	MYO5B	50195147	-	-8146
chr18	50193001	50194000	*	1	0.790350066518014	3.90295358649789	MYO5B	50195147	-	-2146
chr18	50195001	50196000	*	0.0156978102702584	0.0711181026327608	30.3184713375796	MYO5B	50195147	-	-146
chr18	50208001	50209000	*	0.0380495172362711	0.129489797843565	-23.75	MYO5B	50195147	-	12854
chr18	50212001	50213000	*	0.0765065476789357	0.20299084097982	-19.6777905638665	MYO5B	50195147	-	16854
chr18	50217001	50218000	*	0.0245480043785366	0.09625136440398	-38.0681818181818	MYO5B	50195147	-	21854
chr18	50269001	50270000	*	0.210977443609023	0.387850822385163	-6.8438003220612	CFAP53	50266495	-	2506
chr18	50281001	50282000	*	0.277786510656601	0.462337062158593	1.43527204502814	MBD1	50281523	-	-522
chr18	50282001	50283000	*	3.65766137504257e-05	0.00107945707155456	-72.8571428571429	MBD1	50281774	-	227
chr18	50287001	50288000	*	1	0.790350066518014	-1.38248847926267	CXXC1	50288322	-	-1321
chr18	50299001	50300000	*	0.00185918703628774	0.0167083473315582	-19.0990990990991	CXXC1	50288322	-	10679
chr18	50359001	50360000	*	0.00601816391290076	0.0370409030381329	-33.3333333333333	SKA1	50375046	+	16045
chr18	50375001	50376000	*	1	0.790350066518014	-0.289855072463768	SKA1	50375046	+	45
chr18	50406001	50407000	*	0.0835768556399765	0.21380447655304	-16.1410018552876	SKA1	50375046	+	-30955
chr18	50407001	50408000	*	0.745663224825711	0.790350066518014	-6.16438356164384	SKA1	50375046	+	-31955
chr18	50420001	50421000	*	0.151052276823688	0.314312834423229	-21.5384615384615	SKA1	50375046	+	-44955
chr18	50434001	50435000	*	0.0509998654812139	0.158144780289208	-33.596837944664	SKA1	50375046	+	-58955
chr18	50520001	50521000	*	0.0287805762025248	0.107144069539031	-32.9268292682927	MAPK4	50560087	+	40086
chr18	50605001	50606000	*	1	0.790350066518014	0.204081632653057	MAPK4	50560087	+	-44914
chr18	50666001	50667000	*	1	0.790350066518014	-1.72413793103448	MAPK4	50560087	+	-105914
chr18	50672001	50673000	*	0.123039035054385	0.275048066241242	-14.1277641277641	MAPK4	50560087	+	-111914
chr18	50679001	50680000	*	0.749051399386831	0.790350066518014	-6.52173913043478	MAPK4	50560087	+	-118914
chr18	50685001	50686000	*	0.0472748177224098	0.149821676205746	-29.2207792207792	MAPK4	50560087	+	-124914
chr18	50748001	50749000	*	0.655159032553908	0.774091640181613	2.42424242424242	MRO	50820016	-	-72015
chr18	50797001	50798000	*	0.545310140734847	0.695417144132273	5.22875816993464	MRO	50820016	-	-23015
chr18	50798001	50799000	*	0.0100492077477109	0.0530444939244081	-24.7357293868922	MRO	50820016	-	-22015
chr18	50803001	50804000	*	0.219535635022763	0.39733255987645	-7.77546777546779	MRO	50820016	-	-17015
chr18	50806001	50807000	*	0.0343973877499684	0.120932137538638	-31.8725099601594	MRO	50820016	-	-14015
chr18	50819001	50820000	*	1	0.790350066518014	0	MRO	50820016	-	-1015
chr18	50829001	50830000	*	0.0799203291203475	0.208339813532171	-25.8223684210526	MRO	50825380	-	3621
chr18	50830001	50831000	*	0.426679230044421	0.600867078327609	-22.7272727272727	MRO	50825380	-	4621
chr18	50865001	50866000	*	0.0128259691494204	0.0617877110900375	-51.8181818181818	ME2	50879118	+	14117
chr18	51121001	51122000	*	1	0.790350066518014	7.30769230769231	MEX3C	51197681	-	-76680
chr18	51122001	51123000	*	0.0269574933815433	0.102864608237651	-31.4285714285714	MEX3C	51197681	-	-75680
chr18	51177001	51178000	*	0.0199044693931825	0.0830940429350016	-17.1957671957672	MEX3C	51197681	-	-20680
chr18	51217001	51218000	*	0.0946153464228849	0.230450905253105	-22.7868852459016	MEX3C	51197681	-	19320
chr18	51248001	51249000	*	0.317887606793005	0.500497705827645	-18.4210526315789	MEX3C	51197681	-	50320
chr18	51258001	51259000	*	1	0.790350066518014	-0.982800982800995	MEX3C	51197681	-	60320
chr18	51303001	51304000	*	1	0.790350066518014	-6	LINC01630	51392042	+	89041
chr18	51321001	51322000	*	0.0127967027612892	0.0617102767721357	-28.6217008797654	LINC01630	51392042	+	71041
chr18	51351001	51352000	*	0.160482393111987	0.327469871906602	-25.1336898395722	LINC01630	51392042	+	41041
chr18	51392001	51393000	*	0.262502189287811	0.447786190151634	-16.6666666666667	LINC01630	51392042	+	41
chr18	51426001	51427000	*	0.0475200860638597	0.150497009194168	-23.75	LINC01630	51392042	+	-33959
chr18	51447001	51448000	*	0.00471688871604161	0.0316785763217302	-50.3960396039604	LINC01630	51392042	+	-54959
chr18	51517001	51518000	*	0.127134199649555	0.280780914193454	-31.4285714285714	LINC01630	51392042	+	-124959
chr18	51545001	51546000	*	0.481062629114219	0.645513580959139	-14.7058823529412	LINC01630	51392042	+	-152959
chr18	51563001	51564000	*	0.30750779905854	0.491433274231272	-19.5744680851064	LINC01630	51392042	+	-170959
chr18	51651001	51652000	*	0.00193528274833154	0.0172419086155919	-46.9951923076923	LINC01630	51392042	+	-258959
chr18	51668001	51669000	*	1	0.790350066518014	-1.81818181818182	LINC01630	51392042	+	-275959
chr18	51678001	51679000	*	1	0.790350066518014	-3.44827586206897	LINC01630	51392042	+	-285959
chr18	51694001	51695000	*	1	0.790350066518014	0.909090909090908	LINC01630	51392042	+	-301959
chr18	51752001	51753000	*	0.00470847636459768	0.0316447960663808	-50	LINC01630	51392042	+	-359959
chr18	51779001	51780000	*	0.000556991303205634	0.00715777721147741	-30.7894736842105	LINC01630	51392042	+	-386959
chr18	51832001	51833000	*	0.0058717451917913	0.0364609104021094	-33.75	LINC01630	51392042	+	-439959
chr18	51839001	51840000	*	4.87730125733458e-05	0.00128532327020078	-51.4018691588785	LINC01630	51392042	+	-446959
chr18	52081001	52082000	*	0.738301790242581	0.790350066518014	-10.2272727272727	DCC	52340197	+	259196
chr18	52125001	52126000	*	1	0.790350066518014	0	DCC	52340197	+	215196
chr18	52152001	52153000	*	0.378027351522783	0.554410903973223	13.8709677419355	DCC	52340197	+	188196
chr18	52202001	52203000	*	2.81981743595038e-05	0.000922589352056974	-65.5172413793103	DCC	52340197	+	138196
chr18	52327001	52328000	*	1	0.790350066518014	3.33333333333333	DCC	52340197	+	13196
chr18	52520001	52521000	*	0.709399332591769	0.790350066518014	-10.6719367588933	DCC	52340197	+	-179804
chr18	52690001	52691000	*	1	0.790350066518014	-4.07407407407408	DCC	52340197	+	-349804
chr18	52748001	52749000	*	0.0025699349709897	0.0210900895915398	-50.0927643784787	DCC	52340197	+	-407804
chr18	52868001	52869000	*	0.450287528084802	0.622430276966828	-13.5955056179775	MIR4528	53237101	+	369100
chr18	52907001	52908000	*	0.0294154242380409	0.108471536220053	-33.7349397590361	MIR4528	53237101	+	330100
chr18	53076001	53077000	*	1	0.790350066518014	2.53456221198158	MIR4528	53237101	+	161100
chr18	53294001	53295000	*	0.00654369529151075	0.0392198022874888	-45.3658536585366	MIR4528	53237101	+	-56900
chr18	53305001	53306000	*	0.0118248641760966	0.0590646696361101	-36.0526315789474	MIR4528	53237101	+	-67900
chr18	53356001	53357000	*	0.342105263157895	0.520748876401676	7.69230769230769	MIR4528	53237101	+	-118900
chr18	53754001	53755000	*	1	0.790350066518014	-6.12244897959184	LINC01917	53581059	-	172942
chr18	53840001	53841000	*	0.0535506762112767	0.162552430190001	-29.8245614035088	LINC01917	53581059	-	258942
chr18	54000001	54001000	*	0.356200495870575	0.534722202231559	14.1579731743666	SNORA37	54222412	-	-222411
chr18	54162001	54163000	*	0.114624505928854	0.262574704315925	-17.2222222222222	SNORA37	54222412	-	-60411
chr18	54213001	54214000	*	0.0486252676076781	0.153064452069193	-17.4576271186441	SNORA37	54222412	-	-9411
chr18	54224001	54225000	*	1	0.790350066518014	-1	MBD2	54224669	-	-668
chr18	54358001	54359000	*	1	0.790350066518014	-2.75229357798165	C18orf54	54357917	+	-84
chr18	54382001	54383000	*	0.00288332434676892	0.0227058727862729	-52.3809523809524	C18orf54	54357917	+	-24084
chr18	54443001	54444000	*	0.000568086306434511	0.00725055895194962	-33.3333333333333	C18orf54	54357917	+	-85084
chr18	54583001	54584000	*	1	0.790350066518014	-1.66666666666667	DYNAP	54587759	+	4758
chr18	54713001	54714000	*	0.318730348349469	0.501149837017244	18.4798807749627	RAB27B	54717857	+	4856
chr18	54753001	54754000	*	0.0740614230427075	0.199273092095354	-32.2222222222222	RAB27B	54717857	+	-35144
chr18	54775001	54776000	*	1	0.790350066518014	3.40909090909091	RAB27B	54828477	+	53476
chr18	54784001	54785000	*	0.692696791468388	0.790350066518014	-14.4827586206897	RAB27B	54828477	+	44476
chr18	55191001	55192000	*	0.00303783485225075	0.023526556618564	-20.8333333333333	LINC01929	55124306	-	66695
chr18	55251001	55252000	*	1	0.790350066518014	1.57894736842105	TCF4	55302660	-	-51659
chr18	55403001	55404000	*	0.357142857142857	0.535449504199504	-10	TCF4	55403995	-	-994
chr18	55507001	55508000	*	0.0386966187518765	0.130929956888416	-26.0162601626016	TCF4	55510772	-	-3771
chr18	55637001	55638000	*	0.515412048354632	0.670234417753372	-14.4067796610169	TCF4	55635957	-	1044
chr18	55696001	55697000	*	0.47281863568274	0.641223096942049	-11.9101123595506	TCF4	55635957	-	60044
chr18	55779001	55780000	*	0.328987995922939	0.508476070868772	4.15817366490012	LINC01415	55780421	-	-1420
chr18	55918001	55919000	*	0.211319203229602	0.388250220757455	-16.8728908886389	LINC01416	55920199	-	-2198
chr18	55996001	55997000	*	1	0.790350066518014	4.46428571428572	LINC01905	56042278	+	46277
chr18	56085001	56086000	*	0.679159201059681	0.790350066518014	8.57142857142857	LINC01905	56042278	+	-42723
chr18	56264001	56265000	*	0.593281633296827	0.731370590461368	8.47826086956522	LOC642484	56191262	-	72739
chr18	56380001	56381000	*	1.60119481977501e-06	0.000119838207722736	-43.2027649769585	LOC642484	56191262	-	188739
chr18	56394001	56395000	*	1	0.790350066518014	-1.42857142857143	LOC642484	56191262	-	202739
chr18	56449001	56450000	*	1	0.790350066518014	-2.39999999999999	TXNL1	56638592	-	-189591
chr18	56518001	56519000	*	0.636749165739711	0.757987838459845	-6.36363636363636	TXNL1	56638592	-	-120591
chr18	56552001	56553000	*	0.0632147937411096	0.17946796401418	-15.1041666666667	TXNL1	56638592	-	-86591
chr18	56638001	56639000	*	1	0.790350066518014	-1.06382978723404	TXNL1	56638592	-	-591
chr18	56786001	56787000	*	0.228508595077912	0.407584996979231	-9.57066189624329	WDR7	56651697	+	-134304
chr18	57015001	57016000	*	0.00204625487770058	0.0179078383001056	-29.2766934557979	LINC-ROR	57072119	-	-57118
chr18	57039001	57040000	*	1	0.790350066518014	-1.37931034482759	LINC-ROR	57072119	-	-33118
chr18	57089001	57090000	*	1	0.790350066518014	-7.27272727272727	LINC-ROR	57072119	-	16882
chr18	57107001	57108000	*	0.289329519906656	0.473794117273181	-11.304347826087	LINC-ROR	57072119	-	34882
chr18	57115001	57116000	*	0.080320697846778	0.208962777309032	14.3309352517986	BOD1L2	57147087	+	32086
chr18	57121001	57122000	*	0.39872043199342	0.575289737511652	-10.0749765698219	BOD1L2	57147087	+	26086
chr18	57123001	57124000	*	1	0.790350066518014	-1.34328358208955	BOD1L2	57147087	+	24086
chr18	57138001	57139000	*	1	0.790350066518014	4.54545454545455	BOD1L2	57147087	+	9086
chr18	57186001	57187000	*	1	0.790350066518014	-0.465838509316775	LINC02565	57171194	-	14807
chr18	57311001	57312000	*	0.439460720767436	0.612076713663093	-5.83333333333334	ST8SIA3	57352557	+	41556
chr18	57347001	57348000	*	0.00890280894719969	0.0487641130055549	-35.7843137254902	ST8SIA3	57352557	+	5556
chr18	57403001	57404000	*	1	0.790350066518014	1.71122994652406	ONECUT2	57435374	+	32373
chr18	57434001	57435000	*	0.75776238041443	0.790350066518014	-6.18181818181818	ONECUT2	57435374	+	1373
chr18	57438001	57439000	*	0.751760489958023	0.790350066518014	9.09502262443439	ONECUT2	57435374	+	-2627
chr18	57440001	57441000	*	0.637047759012557	0.758116065956071	8.21989528795812	ONECUT2	57435374	+	-4627
chr18	57457001	57458000	*	0.285273403961957	0.470114375796529	11.8918918918919	ONECUT2	57435374	+	-21627
chr18	57472001	57473000	*	1	0.790350066518014	0	ONECUT2	57435374	+	-36627
chr18	57536001	57537000	*	0.17325355134199	0.343328050017281	14.931437277806	FECH	57586702	-	-50701
chr18	57546001	57547000	*	0.128543216267393	0.282443086964361	-12.1505376344086	FECH	57586702	-	-40701
chr18	57581001	57582000	*	1	0.790350066518014	0	FECH	57586702	-	-5701
chr18	57586001	57587000	*	1	0.790350066518014	-3.79746835443038	FECH	57586702	-	-701
chr18	57621001	57622000	*	1	0.790350066518014	-0.974025974025974	NARS1	57621836	-	-835
chr18	57630001	57631000	*	1	0.790350066518014	-2.76497695852535	LOC100505549	57630331	+	330
chr18	57729001	57730000	*	1	0.790350066518014	-2.94117647058824	ATP8B1	57803315	-	-74314
chr18	57740001	57741000	*	0.110083256244218	0.255727726236384	-17.2972972972973	ATP8B1	57803315	-	-63314
chr18	57803001	57804000	*	0.76752006932701	0.790350066518014	-4.90221642764015	ATP8B1	57803315	-	-314
chr18	57819001	57820000	*	0.534597137003804	0.686085172291306	14.2857142857143	ATP8B1	57803315	-	15686
chr18	57830001	57831000	*	4.90410108565867e-05	0.00128875557590441	-53.6305732484076	ATP8B1	57803315	-	26686
chr18	57892001	57893000	*	0.379310344827586	0.555925354381371	9.09090909090909	ATP8B1	57803315	-	88686
chr18	57907001	57908000	*	0.313801540750321	0.497832593632535	20.4545454545455	ATP8B1	57803315	-	103686
chr18	57928001	57929000	*	1	0.790350066518014	-5.66037735849057	NEDD4L	58044226	+	116225
chr18	58045001	58046000	*	0.00939727357307411	0.05060351361555	-19.0922321266145	NEDD4L	58044226	+	-775
chr18	58098001	58099000	*	1	0.790350066518014	2.35042735042735	NEDD4L	58047226	+	-50775
chr18	58109001	58110000	*	0.540229885057471	0.690255733243799	-10	NEDD4L	58149320	+	40319
chr18	58183001	58184000	*	1	0.790350066518014	1.22574055158325	NEDD4L	58195405	+	12404
chr18	58277001	58278000	*	0.0790617301159961	0.207221764755904	33.4615384615385	NEDD4L	58221571	+	-55430
chr18	58312001	58313000	*	0.00228683532557714	0.019308843995129	-49.165120593692	NEDD4L	58221571	+	-90430
chr18	58350001	58351000	*	0.102967642997444	0.2446167554844	-28.8888888888889	MIR122	58451074	+	101073
chr18	58355001	58356000	*	0.030556033482955	0.111317411668516	-35.0746268656716	MIR122	58451074	+	96073
chr18	58378001	58379000	*	0.326902534179678	0.506684518242448	18.6046511627907	MIR122	58451074	+	73073
chr18	58386001	58387000	*	0.111989716758909	0.25843750740558	-22.2222222222222	MIR122	58451074	+	65073
chr18	58395001	58396000	*	0.000556163604388244	0.00715697163435611	-53.59375	MIR122	58451074	+	56073
chr18	58399001	58400000	*	0.174330941581859	0.34451438793548	-27.3684210526316	MIR122	58451074	+	52073
chr18	58403001	58404000	*	0.0012946780823451	0.0130801267061823	-34.9951124144673	MIR122	58451074	+	48073
chr18	58405001	58406000	*	0.157477820677161	0.322883010864936	12.2171945701357	MIR122	58451074	+	46073
chr18	58485001	58486000	*	0.120882254615081	0.271702554918428	-24.8917748917749	MIR3591	58451152	-	33849
chr18	58495001	58496000	*	0.014910772933162	0.0685483309596297	-36.4583333333333	MIR3591	58451152	-	43849
chr18	58505001	58506000	*	0.785954493622461	0.790350066518014	4.28571428571428	MIR3591	58451152	-	53849
chr18	58555001	58556000	*	0.0620821455157572	0.177615190739428	-27.2340425531915	SNORA108	58600620	+	45619
chr18	58595001	58596000	*	0.067585314016932	0.186625109736175	-19.7255574614065	SNORA108	58600620	+	5619
chr18	58598001	58599000	*	0.0614604321477302	0.176484135298501	-25.7824143070045	SNORA108	58600620	+	2619
chr18	58599001	58600000	*	0.701510212123829	0.790350066518014	-6.25	SNORA108	58600620	+	1619
chr18	58613001	58614000	*	0.210369636223755	0.387187609206528	-11.6883116883117	SNORA108	58600620	+	-12381
chr18	58664001	58665000	*	0.256410256410256	0.440715373656766	-10	MALT1	58671465	+	7464
chr18	58670001	58671000	*	0.614608606567215	0.742283895410365	5.93406593406593	MALT1	58671465	+	1464
chr18	58770001	58771000	*	1	0.790350066518014	-2.08333333333333	LINC01926	58813880	+	43879
chr18	58812001	58813000	*	0.129871064327873	0.284474910900904	-21.264367816092	LINC01926	58813880	+	1879
chr18	58850001	58851000	*	1	0.790350066518014	-3.33333333333333	ZNF532	58862924	+	12923
chr18	58887001	58888000	*	1	0.790350066518014	0	ZNF532	58864877	+	-22124
chr18	58930001	58931000	*	0.32197072377338	0.503789338249322	-18	ZNF532	58864877	+	-65124
chr18	58955001	58956000	*	0.109796068777852	0.255200809518309	-18.7158469945355	OACYLP	59035679	+	80678
chr18	59034001	59035000	*	0.740585130066761	0.790350066518014	-8.79310344827586	OACYLP	59035679	+	1678
chr18	59062001	59063000	*	0.240587858116911	0.421891158267656	-12.7878787878788	OACYLP	59035679	+	-26322
chr18	59063001	59064000	*	0.49523946568347	0.656253582289821	-12.7272727272727	OACYLP	59035679	+	-27322
chr18	59123001	59124000	*	0.329693451414535	0.509313978987391	-7.31292517006803	SEC11C	59139884	+	16883
chr18	59139001	59140000	*	1	0.790350066518014	-0.531914893617021	SEC11C	59139884	+	883
chr18	59140001	59141000	*	0.218397816309165	0.395507780681094	3.77026074700493	SEC11C	59139884	+	-117
chr18	59148001	59149000	*	0.165207761863939	0.333448192691022	-9.48717948717949	SEC11C	59139884	+	-8117
chr18	59159001	59160000	*	0.549363317372004	0.698661268822747	-2.92929292929293	SEC11C	59139884	+	-19117
chr18	59220001	59221000	*	0.825426662532853	0.790350066518014	1.63230240549828	GRP	59220158	+	157
chr18	59272001	59273000	*	0.00073155932490602	0.00870739299689139	32.3843416370107	RAX	59273454	-	-1453
chr18	59425001	59426000	*	1	0.790350066518014	-4.28571428571428	LMAN1	59359265	-	65736
chr18	59454001	59455000	*	0.277973898052425	0.462566649860381	16.6666666666667	LMAN1	59359265	-	94736
chr18	59464001	59465000	*	0.00389363412002946	0.0277428807231271	-51.1363636363636	LMAN1	59359265	-	104736
chr18	59540001	59541000	*	0.0274108219008579	0.103923786448229	-26.8253968253968	CCBE1	59697423	-	-157422
chr18	59554001	59555000	*	1	0.790350066518014	0	CCBE1	59697423	-	-143422
chr18	59559001	59560000	*	5.40435494222666e-05	0.00139667846115893	-64.5348837209302	CCBE1	59697423	-	-138422
chr18	59561001	59562000	*	0.326522018918527	0.506505640932621	18.6486486486487	CCBE1	59697423	-	-136422
chr18	59696001	59697000	*	0.000808841818158658	0.00934199691764337	-35.6789297658863	CCBE1	59697423	-	-1422
chr18	59700001	59701000	*	0.0459416601529416	0.146890430911203	38.125	CCBE1	59697423	-	2578
chr18	59742001	59743000	*	0.728941764297709	0.790350066518014	10.3508771929825	CCBE1	59697423	-	44578
chr18	59744001	59745000	*	0.585527915079815	0.727281304582192	9.09090909090909	CCBE1	59697423	-	46578
chr18	59809001	59810000	*	0.00547883772316149	0.034821042490895	-50	PMAIP1	59899996	+	90995
chr18	59817001	59818000	*	0.576142861349901	0.720496162818903	-8.0246913580247	PMAIP1	59899996	+	82995
chr18	59894001	59895000	*	0.0841452220607555	0.214856414622713	-14.990328820116	PMAIP1	59899996	+	5995
chr18	59900001	59901000	*	1	0.790350066518014	-0.992555831265509	PMAIP1	59899996	+	-5
chr18	59918001	59919000	*	0.000730173205859971	0.00870196590297624	-51.7543859649123	PMAIP1	59899996	+	-18005
chr18	59969001	59970000	*	0.078063545957217	0.205606319733788	-16.7464114832536	PMAIP1	59899996	+	-69005
chr18	60011001	60012000	*	1	0.790350066518014	4.81481481481482	PMAIP1	59899996	+	-111005
chr18	60066001	60067000	*	0.000174030307882562	0.00314916551619261	-52	PMAIP1	59899996	+	-166005
chr18	60140001	60141000	*	0.0374507116006355	0.127823934240986	-28.7841191066997	MC4R	60372775	-	-232774
chr18	60153001	60154000	*	0.169592927398623	0.338728697487064	-24.5098039215686	MC4R	60372775	-	-219774
chr18	60218001	60219000	*	0.686753114670735	0.790350066518014	-14.7058823529412	MC4R	60372775	-	-154774
chr18	60225001	60226000	*	1	0.790350066518014	0	MC4R	60372775	-	-147774
chr18	60656001	60657000	*	0.399055595154764	0.575507050202392	10.3503184713376	MC4R	60372775	-	283226
chr18	60740001	60741000	*	0.761991042604707	0.790350066518014	-4.22077922077922	MC4R	60372775	-	367226
chr18	60849001	60850000	*	0.0871950625215317	0.218873731672283	-32.8318584070796	MC4R	60372775	-	476226
