chr	start	end	strand	pvalue	qvalue	meth.diff	dist.to.feature	feature.name	feature.strand
chr10	89700775	89703774	-	0.715919170901934	0.841362153512682	-1.14694250076057	0	KIF20B	+
chr9	96127369	96130368	+	0.71616786477018	0.841629032584842	3.97435897435898	0	AL449403.4	+
chr5	768431	771430	-	0.716233754544089	0.841681073584874	-2.27911223486444	-1513	AC026740.3	-
chr3	140675564	140678563	+	0.716320202099517	0.841757269164002	5.12820512820513	0	TRIM42	+
chr16	81442670	81445669	+	0.716487104169353	0.841851817063316	-0.879134241245136	0	CMIP	+
chr17	4945592	4948591	+	0.716468051206469	0.841851817063316	-0.851128970531956	0	PFN1	-
chr1	43358159	43361158	-	0.716605987626889	0.841889928463883	0.776014109347442	0	CDC20	+
chr1	203351259	203354258	-	0.71657210413577	0.841889928463883	3.72670807453417	0	FMOD	-
chr11	2885274	2888273	-	0.716593096861967	0.841889928463883	-1.18065433854908	0	CDKN1C	-
chr12	96022823	96025822	+	0.716632024194483	0.841895126586932	-3.81231671554252	0	AC007298.1	+
chr6	89143555	89146554	+	0.716673415755801	0.841918362809627	-0.660541052133449	0	PM20D2	+
chr20	4431233	4434232	-	0.71672724557625	0.841956209143959	-3.33785617367707	0	AL139350.1	-
chr15	27541492	27544491	-	0.716776398757019	0.841988559603753	-1.9918200408998	0	AC104002.3	-
chr6	31197538	31200537	-	0.716891182886657	0.842088259718889	-0.816884893492281	0	HCG27	+
chr17	62064779	62067778	-	0.716926123310922	0.842088259718889	-0.743775606681374	0	MED13	-
chr19	54312667	54315666	-	0.716954689479561	0.842096421898218	4.42583732057417	0	LILRA5	-
chr3	49800761	49803760	+	0.717001005404433	0.842125430865911	-0.671065245587323	0	INKA1	+
chr4	4289655	4292654	-	0.717162050455808	0.842238398417426	-0.470751542767476	0	ZBTB49	+
chr17	31901209	31904208	-	0.717151697830432	0.842238398417426	0.967823026646556	0	UTP6	-
chr11	32434297	32437296	+	0.717184536956578	0.842239415065675	-0.44392523364486	0	AL049692.5	+
chr14	23304335	23307334	+	0.71721758499705	0.842252834425421	1.20839402276528	0	BCL2L2-PABPN1	+
chr2	214809184	214812183	-	0.717273599940944	0.842293222973487	-0.767635238994759	0	BARD1	-
chr6	135178808	135181807	+	0.717297324098329	0.842295691211503	-0.6411621359453	0	MYB	+
chr8	80486200	80489199	-	0.717340115903642	0.84232054905882	-0.559657986785853	0	ZBTB10	+
chr5	172191672	172194671	+	0.71741960191174	0.842371515255056	-3.19313713809126	0	EFCAB9	+
chr7	141737847	141740846	-	0.717426768363932	0.842371515255056	0.814011387499729	0	SSBP1	+
chr1	45685681	45688680	+	0.717618588504979	0.842518060468032	-0.311230898691416	0	TMEM69	+
chr1	54639254	54642253	+	0.717659717172384	0.842518060468032	-3.2128514056225	0	MROH7	+
chr1	54639286	54642285	+	0.717659717172384	0.842518060468032	-3.2128514056225	0	MROH7	+
chr18	27372810	27375809	+	0.717583067255062	0.842518060468032	4.18390804597701	0	AC068408.1	+
chr9	83978211	83981210	+	0.717745646574001	0.842593546764615	-0.310606060606061	0	RMI1	+
chr12	66256935	66259934	-	0.717874783884543	0.84267061617634	-3.79310344827587	0	AC078889.1	-
chr19	49471707	49474706	+	0.717876192232782	0.84267061617634	-1.42772489907781	0	FLT3LG	+
chr6	35468008	35471007	+	0.717954522055803	0.842737168369657	-0.352768152652401	0	MIR7111	+
chr2	219160366	219163365	-	0.718096054689976	0.842877901966012	1.05263157894737	0	NHEJ1	-
chr11	93739091	93742090	+	0.718124659963898	0.842886080595789	0.430019916711932	0	C11orf54	+
chr2	241101833	241104832	-	0.718233240678466	0.842925603851298	-0.76550594602293	0	MTERF4	-
chr11	93739164	93742163	+	0.718244886885795	0.842925603851298	0.423797335653066	0	C11orf54	+
chr20	37093285	37096284	+	0.718193374962799	0.842925603851298	0.836482741244646	0	AL136172.1	+
chr16	15640767	15643766	+	0.718334164216531	0.842938086598466	-0.866750208855472	0	MIR484	+
chr16	15640794	15643793	+	0.718334164216531	0.842938086598466	-0.866750208855472	0	MIR484	+
chr17	28334990	28337989	-	0.718342078316244	0.842938086598466	-0.582036912824285	0	TNFAIP1	+
chr6	20451974	20454973	-	0.718408939316969	0.842968745735913	-3.03030303030303	0	RNU6-141P	-
chr17	30905739	30908738	-	0.718411484782096	0.842968745735913	-1.8997094303073	0	TEFM	-
chr12	15319757	15322756	+	0.71843983985059	0.842976625342763	2.26395409494001	0	PTPRO	+
chr4	84580627	84583626	+	0.718464093136414	0.842979691820397	0.74393691414968	0	CDS1	+
chr12	110056776	110059775	-	0.71856133261885	0.843068390824869	-3.14712824547601	0	AC007546.2	-
chr3	172522976	172525975	-	0.718597578318151	0.843085524301526	-3.85930630190523	0	TNFSF10	-
chr17	4560319	4563318	-	0.718645261505721	0.843116075230556	4.25963488843814	0	GGT6	-
chr8	134835569	134838568	+	0.718798773860062	0.843270779572917	3.26678765880219	0	AC083843.1	+
chr12	95215246	95218245	+	0.718902451570535	0.843341614747799	0.358156507636167	0	VEZT	+
chr5	179791480	179794479	+	0.718965759233618	0.843366195084436	-2.43865571622915	0	LTC4S	+
chr18	76493021	76496020	+	0.718966704468208	0.843366195084436	0.209208467177333	0	ZNF516-DT	+
chr16	56667566	56670565	-	0.718996778895828	0.843376077142034	0.964432284541722	0	MT1H	+
chr11	62831552	62834551	-	0.719289359800201	0.843643061783544	0.834607904227799	0	TEX54	-
chr17	41465456	41468455	+	0.719356070664526	0.84369590331597	-2.71577380952381	0	RNU2-32P	+
chr7	36389626	36392625	-	0.719464409086688	0.843797563027907	0.46283353524058	0	KIAA0895	-
chr12	57125983	57128982	+	0.719497398940087	0.843810849461436	1.64394799949514	0	LRP1	+
chr7	72827701	72830700	-	0.719521268715762	0.84381343958884	-0.385674931129477	0	TYW1B	-
chr7	157010164	157013163	-	0.719547336764046	0.843816922258809	-1.29768468547313	0	MNX1-AS1	+
chr8	143160212	143163211	-	0.71956756104519	0.843816922258809	2.09444444444445	0	LY6H	-
chr16	70444413	70447412	-	0.719663017283546	0.843903456901883	-3.34928229665071	0	RNU6-23P	-
chr2	189438946	189441945	+	0.720009963809942	0.844234058941585	-0.613703236654056	0	WDR75	+
chr3	42653889	42656888	-	0.720002470373766	0.844234058941585	1.18939048487612	0	AC006059.1	-
chr16	70111832	70114831	+	0.720173496595028	0.844375735351934	-0.505440505440506	0	PDPR	+
chr16	89163883	89166882	+	0.720224821245949	0.844409736701257	-5.21885521885521	0	LINC02138	+
chr15	77067826	77070825	-	0.720604747086136	0.844829744567383	1.41669331627758	0	AC090181.2	-
chr14	94769731	94772730	-	0.72071300770389	0.844931239168925	-1.50994442819538	0	AL121612.2	+
chr14	74082296	74085295	+	0.720767830765324	0.844970081779867	-2.13815789473684	0	ALDH6A1	-
chr19	55166223	55169222	-	0.720805843831737	0.844989215963446	-1.39549359795598	0	AC010327.1	+
chr4	150579651	150582650	+	0.720844835793833	0.845009496504733	-1.16294793779581	0	MAB21L2	+
chr22	31292035	31295034	-	0.720907034526148	0.845056979115494	-2.98281092012134	0	PIK3IP1	-
chr8	28701531	28704530	-	0.720929611294446	0.845058014863995	-1.73136504465099	0	EXTL3-AS1	-
chr12	38906931	38909930	-	0.72101505619566	0.845081884525874	2.31481481481482	0	CPNE8	-
chr12	81375542	81378541	+	0.72101505619566	0.845081884525874	-6.01851851851852	0	AC069228.1	+
chr7	76047505	76050504	-	0.721179294128866	0.845110188158107	-0.664020209310718	0	MDH2	+
chr12	70920239	70923238	-	0.721191066228724	0.845110188158107	-2.34538784067085	0	PTPRR	-
chr19	17716742	17719741	+	0.721128643818631	0.845110188158107	-1.49559780894204	0	MAP1S	+
chr1	80050905	80053904	-	0.721245950850722	0.845149079996086	-2.61914984972092	0	AC099671.1	-
chr7	159144368	159147367	-	0.721424844110912	0.845333277254943	1.48361907995246	0	VIPR2	-
chr2	218416621	218419620	+	0.721637599044958	0.845480846665955	3.61111111111111	0	VIL1	+
chr7	4861531	4864530	-	0.721599532353109	0.845480846665955	3.13644688644688	0	PAPOLB	-
chr9	136758044	136761043	-	0.721637181372841	0.845480846665955	2.74074074074075	0	LCN8	-
chr12	4379213	4382212	-	0.721636320009481	0.845480846665955	-3.86782786885246	0	FGF23	-
chr1	28244644	28247643	+	0.721744599668289	0.845555348112183	1.36367027228646	0	AL353622.2	+
chr2	171517217	171520216	-	0.72172616716765	0.845555348112183	2.10727969348659	-2031	CYBRD1	+
chr7	36387321	36390320	+	0.721796323257271	0.84559051402884	1.12652726819364	0	KIAA0895	-
chr19	7903043	7906042	-	0.721876314846956	0.845658793037115	-1.21713729308666	0	MAP2K7	+
chr1	235326070	235329069	+	0.721966143438723	0.845680740683815	0.254516006412481	0	GGPS1	+
chr19	14455901	14458900	+	0.721981886610746	0.845680740683815	4.24242424242424	0	AC008569.2	+
chr16	70444900	70447899	-	0.72235673089526	0.846046895021201	-2.83400809716599	0	RNU6-23P	-
chr17	36107650	36110649	+	0.722359638773075	0.846046895021201	3.70152761457109	0	RN7SL301P	+
chr7	92447314	92450313	-	0.722464035968128	0.846127808068912	0.531144374698213	0	GATAD1	+
chr11	65421460	65424459	+	0.72257773512047	0.846226007023356	0.219311760593162	0	AP000944.2	+
chr22	36813826	36816825	+	0.722633620522465	0.846266013932559	-2.0076953433307	0	Z82185.1	+
chr2	219293701	219296700	-	0.722767965409028	0.846314797648408	-0.861431811810282	0	MIR153-1	-
chr3	44477171	44480170	-	0.722783904581309	0.846314797648408	-0.69319013912619	0	ZNF445	-
chr3	101776702	101779701	+	0.722749901989034	0.846314797648408	-1.89292114695341	0	NXPE3	+
chrX	134169779	134172778	-	0.72269985550453	0.846314797648408	-4.3371339145987	0	MIR106A	-
chr19	51417304	51420303	-	0.722815247985782	0.846326059070819	-1.82183908045977	0	SIGLEC10	-
chr5	41866475	41869474	+	0.722938651509347	0.846419667274183	-2.13827512473273	0	AC034222.2	+
chr7	75485800	75488799	-	0.72292924631212	0.846419667274183	-1.41509433962264	0	POM121C	-
chr16	14068819	14071818	+	0.723010708643687	0.846453151265697	1.34335839598997	0	MRTFB	+
chr2	24790636	24793635	+	0.72311343235492	0.846547971672004	0.517512937823446	0	CENPO	+
chr15	64692541	64695540	+	0.723140319944743	0.846554007796834	4.95391705069125	0	AC100830.3	+
chr2	53968338	53971337	+	0.723295534191835	0.846684822839202	-0.494945589128874	0	ACYP2	+
chr12	53727246	53730245	-	0.723470364256888	0.84686402955699	-4.30960548885077	0	CALCOCO1	-
chr8	10837464	10840463	+	0.723503643090729	0.846877536556471	0.642260757867694	0	AC011008.1	+
chr17	8508625	8511624	+	0.723567159618217	0.846900988610289	-6.98005698005697	0	RNU7-43P	+
chr7	100889216	100892215	-	0.723617246631749	0.846934165866653	-0.748727163821505	0	UFSP1	-
chr13	83881975	83884974	-	0.723700571015031	0.847006241554216	-2.48101265822784	0	SLITRK1	-
chr18	69398750	69401749	-	0.723965779066147	0.847291179916531	1.02623062510646	0	AC026585.1	-
chr3	52236758	52239757	+	0.724123695514784	0.847425077621246	-0.992063492063492	0	AC006252.1	+
chr6	70665276	70668275	+	0.724112746404198	0.847425077621246	-1.16354234001293	0	SMAP1	+
chr13	72779633	72782632	+	0.724315298758001	0.847623842319092	0.334276712767662	0	DIS3	-
chr16	84188638	84191637	+	0.724415263824697	0.847664431897242	2.07570207570207	0	ADAD2	+
chr17	17041806	17044805	-	0.724400989321184	0.847664431897242	-1.01873698820264	0	MPRIP	+
chr1	34984814	34987813	-	0.724608533599044	0.847686880277209	-0.969093766369827	0	TMEM35B	-
chr1	145431194	145434193	-	0.72458381914143	0.847686880277209	3.14072531667534	0	RNU1-154P	-
chr1	235836983	235839982	+	0.724601620034008	0.847686880277209	-3.15480557593544	0	LYST-AS1	+
chr11	102797661	102800660	-	0.724577512421396	0.847686880277209	-2.80788177339902	0	MMP1	-
chr20	31898754	31901753	+	0.724528755674473	0.847686880277209	8.28877005347594	0	RNU1-94P	+
chr20	37900611	37903610	+	0.724605662270446	0.847686880277209	-1.64219552643288	0	VSTM2L	+
chr1	34984854	34987853	-	0.724786239805989	0.847867703716615	-0.989538089662726	0	TMEM35B	-
chr11	65421138	65424137	+	0.724806633332486	0.847867703716615	0.202445439260015	0	AP000944.2	+
chr4	113761428	113764427	-	0.724920367649611	0.847975284421074	-0.589777195281782	0	CAMK2D	-
chr18	12376728	12379727	-	0.724990364759585	0.848031698622035	-0.339550096122638	0	AFG3L2	-
chr19	45403709	45406708	+	0.725030921960296	0.84805367418218	1.2027627818355	0	CD3EAP	+
chr1	175919475	175922474	+	0.725186860802846	0.848159671017349	2.20892774965485	0	LINC02803	-
chr2	199455200	199458199	+	0.72526310748835	0.848223380335316	0.374505535659949	0	SATB2-AS1	+
chr2	74455900	74458899	+	0.72539698574608	0.848274932942048	-0.637371663244353	0	WBP1	+
chr2	101387004	101390003	-	0.725396522362235	0.848274932942048	0.619683921391702	0	CREG2	-
chr3	69079909	69082908	-	0.725403576260919	0.848274932942048	1.6905737704918	0	UBA3	-
chr8	80080276	80083275	-	0.725599754032789	0.848435113286841	-6.75381263616558	0	TPD52	-
chr9	123111144	123114143	-	0.72561838619598	0.848435113286841	2.66284896206156	0	MIR600	-
chr19	19209458	19212457	+	0.725576993052589	0.848435113286841	-3.34437086092716	0	NCAN	+
chr1	46543470	46546469	-	0.725687822227859	0.848490833955226	-3.13003452243959	0	TMEM275	-
chr8	11868949	11871948	-	0.725763915386244	0.848538560700872	2.01527924130663	-838	CTSB	-
chr9	130042695	130045694	-	0.725793989027161	0.848538560700872	1.92554557124518	0	AL136141.1	+
chr19	10653345	10656344	-	0.725788981089743	0.848538560700872	-0.444842783844231	0	ILF3	+
chr18	656760	659759	-	0.725967740199803	0.848691438488928	0.519603434515136	0	TYMS	+
chr19	10268593	10271592	+	0.725968325332513	0.848691438488928	-0.426245024440209	0	ICAM1	+
chr10	123133470	123136469	+	0.726177745059144	0.848910784106441	-0.851892925195905	0	HMX3	+
chr10	36625639	36628638	-	0.726346767841973	0.849061326225392	-3.63869863013699	0	AL354660.1	-
chr11	118152389	118155388	-	0.72635011414353	0.849061326225392	-1.47906040046881	0	SCN4B	-
chr6	142943906	142946905	+	0.726497812472883	0.849208494415207	-0.758494930358955	0	AL355304.1	+
chr12	6968413	6971412	+	0.726537667458799	0.849229598699479	0.634524366775888	0	EMG1	+
chr9	136989922	136992921	+	0.726567541168748	0.849239035232495	-2.27323628219485	0	PAXX	+
chr17	66300113	66303112	+	0.726629368924571	0.849285819150189	0.456994482310938	0	PRKCA	+
chr10	116618453	116621452	+	0.726679810156839	0.849319292068997	3.95566922421143	0	PNLIPRP2	+
chr20	57212372	57215371	+	0.726780012992903	0.849410920948622	1.90022158060834	0	BMP7-AS1	+
chr2	74464911	74467910	-	0.726835587257641	0.849450387064125	-1.21126857221288	0	AC005041.5	+
chr17	1759529	1762528	+	0.726915258821163	0.849518012401476	-3.62318840579709	0	SERPINF1	+
chr12	110465915	110468914	+	0.727022983876552	0.849618417738978	-0.65323897659227	0	FAM216A	+
chr8	23241137	23244136	+	0.727170997804662	0.849714073564212	-3.21931589537223	0	CHMP7	+
chr10	102741448	102744447	+	0.727192087908708	0.849714073564212	-2.10144927536232	0	WBP1L	+
chr19	16109389	16112388	+	0.727148818268473	0.849714073564212	-0.936714778238766	0	RAB8A	+
chrX	154376773	154379772	+	0.727154962926445	0.849714073564212	-0.636397867207148	0	EMD	+
chr8	22597099	22600098	+	0.727273873728174	0.849784149227062	-1.03126191383912	0	C8orf58	+
chr5	6630927	6633926	+	0.727418994707484	0.849877240082479	-0.827495177175347	0	SRD5A1	+
chr4	122149833	122152832	+	0.727470541288928	0.84991197360496	1.10455151399733	0	KIAA1109	+
chr2	70933400	70936399	+	0.727523407781089	0.849948247064309	-3.60576923076923	0	ATP6V1B1	+
chr8	144791492	144794491	-	0.727610310573114	0.850024280952936	-0.63245163837347	0	MIR6850	-
chr17	17779030	17782029	-	0.72773496225945	0.850144408769174	-3.55564906374921	0	SMCR5	-
chr17	59704692	59707691	+	0.727833883494879	0.850234471812847	0.81616088740587	0	PTRH2	-
chr17	37905457	37908456	+	0.727906622971853	0.850293945599991	-9.16666666666666	0	RNU6-489P	+
chrX	149938201	149941200	-	0.727949336846228	0.850318342884188	-0.878199977040524	0	EOLA2	-
chr2	218122789	218125788	+	0.728027737929719	0.850384423719706	-2.85714285714286	-240	CXCR2	+
chr10	100185534	100188533	-	0.728063320650976	0.85040048742043	0.283664099681666	0	ERLIN1	-
chr6	29748550	29751549	-	0.728091175183667	0.850407523665139	2.90010741138561	0	AL645939.1	+
chr8	94893267	94896266	+	0.728139959669648	0.85043900485507	0.276632104358459	0	CCNE2	-
chr14	105112364	105115363	-	0.728279575704402	0.850576568674372	-2.5891472868217	-1558	AL512356.3	-
chr17	46191076	46194075	+	0.728351664761562	0.850584258200277	0.232276008995147	0	KANSL1-AS1	+
chr17	81400279	81403278	-	0.728451665635667	0.850675539146154	-1.01351351351352	0	MIR4740	-
chrX	71093351	71096350	+	0.728552723501347	0.850742546282823	2.23325062034739	0	FOXO4	+
chr2	75710486	75713485	-	0.728640531536898	0.850794074276718	1.46329414089517	0	AC005034.7	+
chr7	139035543	139038542	-	0.728640220216116	0.850794074276718	1.33825160008343	0	ZC3HAV1L	-
chrX	50908235	50911234	+	0.728668724224999	0.850801491238343	-3.15315315315314	0	BMP15	+
chr1	148520101	148523100	+	0.728708720352212	0.850822689165581	1.01052631578947	0	RNVU1-27	+
chr4	189190600	189193599	+	0.72876650278189	0.850864652056602	-3.89610389610388	0	AC107391.1	+
chr2	24007581	24010580	+	0.728904608438315	0.851000390268974	1.68355222013759	0	MFSD2B	+
chr5	123509599	123512598	+	0.728995475114424	0.851080970212557	1.02238674422704	0	CSNK1G3	+
chr16	35744272	35747271	+	0.729068108381668	0.851140258990886	2.35162374020156	0	LINC02167	+
chr9	6449059	6452058	-	0.729184363916073	0.851250468888807	-3.07881773399016	0	AL133480.1	-
chr1	44775311	44778310	-	0.729229443552751	0.851252074363891	0.657049790600279	0	SNORD38A	+
chr1	44775343	44778342	+	0.729229443552751	0.851252074363891	0.657049790600279	0	SNORD38A	+
chr13	106903600	106906599	-	0.729466460272557	0.851488969633233	3.22257472032059	0	AL162574.1	-
chr15	90100149	90103148	+	0.729476097640095	0.851488969633233	-0.804375804375805	0	IDH2-DT	+
chr22	19447733	19450732	-	0.729767283087609	0.851803335311255	-1.79581184365873	0	AC000068.1	+
chr6	29748470	29751469	-	0.72983141837007	0.851852671239133	3.12628547922666	0	AL645939.1	+
chr8	30280956	30283955	-	0.730022076028709	0.852014191751867	2.94705294705295	0	AC090820.2	-
chr20	43664519	43667518	+	0.730035417591935	0.852014191751867	-2.77248677248677	0	MYBL2	+
chr13	79478624	79481623	+	0.730140030431573	0.852085227245713	-1.1502277184934	0	NDFIP2	+
chr1	52840011	52843010	+	0.730268330206576	0.852132842175808	-1.95018547959724	0	ZYG11A	+
chr3	187288772	187291771	+	0.730237724206106	0.852132842175808	2.57505175983437	0	AC007920.2	+
chr5	72441888	72444887	-	0.730259313247164	0.852132842175808	-3.1810035842294	0	AC093278.2	-
chr16	50150411	50153410	+	0.73021276753078	0.852132842175808	-1.63599769982749	0	AC007610.1	-
chr20	18468115	18471114	+	0.73029607385636	0.852139690192437	10	0	MIR3192	+
chr12	56098831	56101830	+	0.730405081284016	0.852241356898666	2.74230274230274	0	AC034102.2	+
chr4	102825555	102828554	+	0.730544028901394	0.852377950874706	0.123630849928498	0	UBE2D3-AS1	+
chr1	152809471	152812470	+	0.730642324178498	0.852441574721417	-6.20689655172414	0	LCE1B	+
chr17	37608973	37611972	-	0.730669653402467	0.852447928969545	0.940438871473355	0	AC243585.2	+
chr3	133659498	133662497	+	0.730693976184307	0.852450775426303	0.517884573184113	0	TOPBP1	-
chr8	60514436	60517435	+	0.730761182504869	0.852478120099338	-0.866011651160769	0	RAB2A	+
chr14	22598447	22601446	-	0.730755008515974	0.852478120099338	-1.57563025210084	0	AC243965.2	-
chr20	49276440	49279439	+	0.730803748212441	0.852502246260276	0.359477124183006	0	ZFAS1	+
chr20	49275678	49278677	+	0.730856297379637	0.852538016601999	0.52102048149479	0	AL049766.2	+
chr9	38620097	38623096	-	0.730931015761574	0.852599644238595	0.489415758291338	0	FAM201A	+
chr6	27867089	27870088	-	0.731036459190211	0.85268186417991	2.12053571428572	0	H1-5	-
chr14	56117491	56120490	-	0.731045280448739	0.85268186417991	-0.779488185116188	0	AL138995.1	-
chr8	119873989	119876988	-	0.731148594355837	0.852713615958985	0.959277720304712	0	AP005717.1	-
chr17	28659698	28662697	+	0.731097686313991	0.852713615958985	0.7154089791579	0	SUPT6H	+
chr20	45308030	45311029	-	0.731170447117577	0.852713615958985	-2.44688644688645	0	MATN4	-
chr20	59627796	59630795	-	0.731125697997742	0.852713615958985	5	0	PHACTR3-AS1	-
chr15	50182318	50185317	-	0.731318256238982	0.852847044419517	1.13105017060533	87	SLC27A2	+
chr20	49275927	49278926	+	0.731370038650317	0.852881899584586	0.491511192119438	0	AL049766.2	+
chr1	155685460	155688459	+	0.731409059349371	0.85290187112958	-3.28385065227171	0	YY1AP1	-
chr6	87094907	87097906	-	0.731441160883439	0.852913773227598	-2.88401253918497	0	CGA	-
chr1	54886696	54889695	-	0.731466435709564	0.8529177144117	-0.745864411017126	0	DHCR24-DT	+
chr14	36655068	36658067	+	0.731516948585282	0.852951083005767	1.23734533183352	0	PAX9	+
chr1	228647741	228650740	+	0.731693069096473	0.853105369688219	-1.7230194073341	-1584	RNA5S17	-
chr8	41526718	41529717	+	0.731744718828047	0.853140055128294	1.55674038967878	0	GINS4	+
chr10	123571727	123574726	+	0.731829586212023	0.853187931133338	-3.00707547169811	0	AL357127.1	+
chr8	100897637	100900636	-	0.73188896875736	0.853231625854944	3.71794871794873	0	AC027373.2	-
chr1	109075504	109078503	-	0.731986170324134	0.853245366053661	2.43911384976526	0	TAF13	-
chr4	155208528	155211527	-	0.731988368326205	0.853245366053661	-1.91854990583804	0	NPY2R	+
chr21	42009888	42012887	-	0.731937093325085	0.853245366053661	0.440083304197133	0	ZBTB21	-
chr22	40813459	40816458	-	0.731985614259738	0.853245366053661	-2.48655913978496	0	MIR4766	-
chr15	28884156	28887155	-	0.732144631892868	0.853376444013844	-1.62917518745741	0	AC174469.1	-
chr1	39723128	39726127	-	0.732456420132166	0.853663231398054	7.74410774410775	0	RNU7-121P	-
chr7	130290634	130293633	+	0.732456420132166	0.853663231398054	-7.74410774410775	0	CPA4	+
chr9	88969138	88972137	+	0.732456420132166	0.853663231398054	-7.74410774410775	0	AL772202.1	+
chr3	149751996	149754995	-	0.732520142520548	0.85371195667578	1.51236151779515	0	COMMD2	-
chr7	123746568	123749567	+	0.732542598326388	0.853712586543542	0.340319742269481	0	AC006333.1	+
chr6	159789204	159792203	-	0.732615992895631	0.853747038508117	0.239249566306308	0	MRPL18	+
chr14	60732242	60735241	+	0.732670605558317	0.853785139834402	1.40540540540541	0	MNAT1	+
chr6	52284382	52287381	-	0.733155383605845	0.854247838015305	0.662491648075376	0	MCM3	-
chr15	50265466	50268465	-	0.733136322081854	0.854247838015305	-6.57822001105583	0	HDC	-
chr2	242025677	242028676	-	0.733416504748917	0.85450097031536	6.87830687830688	0	AC093642.1	-
chr14	100235798	100238797	+	0.73350714811107	0.85458101910117	0.565476190476191	0	AL133523.1	-
chr16	5096239	5099238	+	0.733581985390284	0.854617089565121	0.399012826055628	0	EEF2KMT	-
chr1	12023625	12026624	-	0.733628640044577	0.854626005668673	2.64879005886201	0	AL096840.1	-
chr16	1349431	1352430	+	0.733633516353752	0.854626005668673	0.871079060027636	0	GNPTG	+
chr10	86970327	86973326	-	0.733832138556111	0.854806260314973	-1.35365917544136	0	AGAP11	+
chr12	108633310	108636309	+	0.733823539058262	0.854806260314973	0.810324129651861	0	MIR4496	+
chr19	18631409	18634408	-	0.733937052408415	0.854890782129387	-3.02320630189483	0	RN7SL155P	-
chr16	3533759	3536758	-	0.734076856154294	0.855014618971163	-1.77793904208998	0	AC004494.2	-
chr4	9691287	9694286	-	0.734192933193986	0.855124251407394	-1.92235639968873	0	AC105916.2	-
chr6	32175905	32178904	+	0.734253170845924	0.85513998918416	0.794364508393286	0	RNF5	+
chr19	20773804	20776803	+	0.734272301327711	0.85513998918416	-1.23933565551012	0	ZNF66	+
chr1	39690986	39693985	-	0.734340960292803	0.855145527229396	-2.34375	0	HPCAL4	-
chr3	45839765	45842764	+	0.734304630944683	0.855145527229396	0.310721772985924	0	AC099782.3	+
chr10	100227129	100230128	+	0.734383196651043	0.855145527229396	-1.66227781435155	0	AL138921.1	+
chr12	4536298	4539297	+	0.734395725174861	0.855145527229396	-1.32836016228242	0	RAD51AP1	+
chr12	4538009	4541008	-	0.734395725174861	0.855145527229396	-1.32836016228242	0	RAD51AP1	+
chr13	48973412	48976411	+	0.734408769438055	0.855145527229396	-0.776143790849673	0	FNDC3A	+
chr9	127877176	127880175	-	0.734451975264774	0.855170274283814	-2.32974910394266	0	AK1	-
chr1	248835710	248838709	+	0.734590390212988	0.85530587472717	-0.634261182661681	0	ZNF672	+
chr8	9151075	9154074	-	0.734659030149259	0.855360228329977	-2.02682997958589	0	AC022784.1	+
chr11	125492714	125495713	+	0.734744369684299	0.855434021370987	-2.62327981651376	0	AP000708.1	+
chr1	42681661	42684660	-	0.734897461718482	0.855509984796446	-0.529617741464838	0	YBX1	+
chr11	72077831	72080830	+	0.734876064632327	0.855509984796446	0.356174990321332	0	NUMA1	-
chr5	75511639	75514638	-	0.735004169451913	0.855521119945694	0.79271873165003	0	POLK	+
chr5	119449973	119452972	+	0.735016835896355	0.855521119945694	-1.67637830569251	0	HSD17B4	+
chr6	18272767	18275766	-	0.735015357754949	0.855521119945694	-2.19298245614034	0	AL031774.1	-
chr10	123353950	123356949	+	0.734950008542243	0.855521119945694	5.23809523809523	0	LINC02641	+
chrX	107204111	107207110	+	0.734976245315295	0.855521119945694	2.17814698517429	0	NUP62CL	-
chr1	201188324	201191323	+	0.735138426428268	0.855637079133323	3.02231237322515	0	IGFN1	+
chrX	49695485	49698484	-	0.735381203964211	0.855894078291779	-9.80392156862746	0	PAGE1	-
chr1	148260976	148263975	+	0.735407741865881	0.855899393038313	3.26086956521739	0	RNVU1-22	+
chr7	73680525	73683524	+	0.735447062628245	0.855919584269935	-0.788317394675628	0	DNAJC30	-
chr2	11675095	11678094	+	0.735479393145547	0.855931639231165	1.54172981837156	0	AC106875.2	-
chr22	20319581	20322580	-	0.735512230229935	0.85594428298402	-0.723945803781771	0	AC007663.3	+
chr5	50967160	50970159	+	0.735541740458306	0.855953054504953	-1.74473601233228	0	AC008808.1	+
chr20	4015059	4018058	-	0.735705966661357	0.856118590372003	1.43565028509367	0	RNF24	-
chr1	18956177	18959176	-	0.735869017291174	0.856282748411676	1.12307267636736	0	IFFO2	-
chr6	120460011	120463010	+	0.735949006024973	0.856350245824208	4.76190476190477	0	AL096854.1	+
chr1	37737555	37740554	-	0.736039848915629	0.856379209537001	-8.00865800865802	0	AC104336.1	-
chr15	58747423	58750422	+	0.73603544789036	0.856379209537001	0.291025501109535	0	AC090515.7	+
chr19	57391683	57394682	+	0.736039848915629	0.856379209537001	-8.00865800865802	0	AC003002.2	+
chr1	16512145	16515144	+	0.736165374205456	0.856407225957463	1.51178301467319	0	RNU1-1	-
chr1	16512534	16515533	+	0.736165374205456	0.856407225957463	1.51178301467319	0	RNU1-1	-
chr1	108200350	108203349	-	0.736173851069481	0.856407225957463	1.45646354904739	0	AL359258.3	+
chr21	32771293	32774292	-	0.736109769364791	0.856407225957463	-1.14383850166877	0	C21orf62-AS1	+
