chr	start	end	strand	pvalue	qvalue	meth.diff	dist.to.feature	feature.name	feature.strand
chr2	119167322	119170321	+	0.00347882853130533	0.0146300081439058	-31.986531986532	0	RN7SL468P	+
chr19	35752066	35755065	+	0.00348021145530014	0.0146342440890778	-11.9103379056541	0	AC002398.2	+
chr15	76904945	76907944	-	0.00348487046932704	0.0146522535491241	11.3582102750022	0	SCAPER	-
chr4	3972755	3975754	-	0.0034870514873098	0.0146582594893874	-20.8213184846376	0	DUS4L-BCAP29	-
chr11	124935913	124938912	-	0.0034870283076749	0.0146582594893874	-32.1428571428571	0	HEPACAM	-
chr21	29190980	29193979	+	0.00348800990266147	0.0146591245828221	-22.8878648233487	0	LINC00189	+
chr21	29191571	29194570	+	0.00348800990266147	0.0146591245828221	-22.8878648233487	0	LINC00189	+
chr17	28316700	28319699	+	0.00348908882694675	0.0146620771578976	-8.61937452326468	0	TMEM97	+
chr12	55732149	55735148	-	0.00349097517183244	0.0146652580414895	-16.0483870967742	-619	AC009779.2	-
chr15	90527423	90530422	+	0.003490853205811	0.0146652580414895	-10.6746031746032	0	CRTC3	+
chr1	200932948	200935947	-	0.00349413376937262	0.0146769442512304	-17.4683544303797	0	RNU6-704P	-
chr5	178857453	178860452	+	0.00349458972301151	0.0146772768366483	-8.64025197752246	0	ZNF354B	+
chr10	127932198	127935197	+	0.00350119188760609	0.0147034206534816	-9.37226596675416	0	AL158166.1	+
chr8	116324563	116327562	-	0.00350229124805018	0.0147048669506138	-28.331780055918	0	LINC00536	-
chr8	123182289	123185288	-	0.00350418228664128	0.0147112211419454	-14.7494553376906	0	AC068228.2	-
chr20	51562332	51565331	-	0.00350978555698746	0.0147315694830779	-7.80266147354755	0	NFATC2	-
chr12	69467849	69470848	+	0.00351119954230788	0.014735916631179	12.1231979030144	0	FRS2	+
chr18	29361464	29364463	-	0.00351814551098497	0.0147631473083399	-17.2106261859583	0	AC074237.1	-
chr21	24992318	24995317	-	0.00351844588911892	0.0147631473083399	-16.2058371735791	0	AP000146.1	-
chr14	39100640	39103639	+	0.0035215004694889	0.0147743727290189	-10.7238906320036	0	SEC23A-AS1	+
chr12	133073484	133076483	-	0.00352638010483746	0.0147932518828282	-27.037037037037	0	AC073911.1	-
chr12	13103184	13106183	-	0.00352703998212574	0.0147944268874457	-27.5628626692457	0	GSG1	-
chr17	42995773	42998772	+	0.00353269422173564	0.0148149535372712	-8.89257070803337	0	RPL27	+
chr13	98574744	98577743	+	0.00353372350954634	0.0148174812573865	-7.85340314136126	0	STK24-AS1	+
chr12	49959372	49962371	+	0.0035388293115337	0.0148311022948677	-11.8828493422685	0	AQP5	+
chrX	14029394	14032393	-	0.00353881402487503	0.0148311022948677	14.5305514157973	0	GEMIN8	-
chr11	63810956	63813955	+	0.00353982954227353	0.0148336983454459	10.9295864094626	0	SPINDOC	+
chr4	8158333	8161332	-	0.00354150299800039	0.0148391146915247	-5.7223180983132	0	ABLIM2	-
chr22	41560406	41563405	-	0.00354690502319939	0.0148569553955626	-22.8914141414141	0	CSDC2	+
chr20	50153235	50156234	-	0.00355316634794563	0.0148799822709334	-8.59237536656891	0	TMEM189	-
chr11	567699	570698	-	0.00355549516616849	0.014888134386552	-9.26624537722384	0	MIR210	-
chr19	12880967	12883966	-	0.0035602736101974	0.0149065411097635	-6.49684556218131	0	AC020934.2	+
chr10	35898464	35901463	-	0.00356167960515726	0.0149108252572704	-17.106820872416	0	LINC02630	-
chr1	162560809	162563808	-	0.00356384171881761	0.0149182736037546	-7.59376007316396	0	UAP1	+
chr15	101301149	101304148	-	0.00357158402577781	0.0149479953318374	-26.5552995391705	0	AC023024.2	-
chr18	44677673	44680672	+	0.00357544177196117	0.0149620081885001	-5.93347193347193	0	AC120049.1	-
chr20	23631817	23634816	-	0.00357716330555565	0.0149659968389991	19.3505923650724	0	AL121894.2	-
chr1	27770719	27773718	+	0.00358281340909782	0.0149799824354841	-5.43708369907575	0	STX12	+
chr2	197675546	197678545	-	0.00358259996886108	0.0149799824354841	-26.0061919504644	0	RFTN2	-
chr6	25998668	26001667	-	0.00358259996886108	0.0149799824354841	-26.0061919504644	0	U91328.2	-
chr15	44389952	44392951	-	0.00358259996886108	0.0149799824354841	-26.0061919504644	0	AC090519.2	-
chr19	29715290	29718289	-	0.00358639104230554	0.0149917226154107	-13.4178620218579	0	C19orf12	-
chr2	196068338	196071337	-	0.00359388529093739	0.0150182151371451	17.0480958340783	0	DNAH7	-
chr19	3982073	3985072	-	0.00359376052087667	0.0150182151371451	-8.74289500296405	0	SNORD37	-
chr17	58080919	58083918	+	0.0035953466964216	0.015022710560882	8.59840431981505	0	DYNLL2	+
chr2	219296502	219299501	+	0.0035966921632439	0.0150267206369762	-13.1914893617021	0	AC114803.1	+
chr22	45411193	45414192	+	0.00359771211560656	0.0150293700228905	-13.5006693440428	0	RIBC2	+
chr2	75644283	75647282	+	0.00360840278539697	0.0150696806161321	-9.30232558139535	0	MRPL19	+
chr19	5175619	5178618	+	0.00360852216114183	0.0150696806161321	-18.1794871794872	0	AC022517.1	+
chr19	52168658	52171657	+	0.00361070468647968	0.0150755628147713	-16.7980992821757	0	AC010320.2	+
chr11	506801	509800	-	0.00361158977073543	0.0150760265236818	-5.60650878943284	0	RNH1	-
chr12	8820214	8823213	-	0.00361129998363591	0.0150760265236818	-23.3620277379244	0	A2ML1	+
chr19	7923501	7926500	+	0.00361495942116903	0.0150868592513006	-7.72585001388293	0	AC010336.5	+
chr1	85577864	85580863	-	0.00361865093473921	0.0151006477946187	25	0	CCN1	+
chr1	19485040	19488039	-	0.00362213541230505	0.0151135695143898	-5.03077228509033	0	CAPZB	-
chr8	143539148	143542147	+	0.00362266006741914	0.0151141397586283	-7.74879859215306	0	RN7SKP175	+
chr22	42090385	42093384	-	0.00362747051574023	0.0151309684056816	-5.80384279937627	0	NDUFA6-DT	+
chr20	19757538	19760537	-	0.00362787305439781	0.0151310272841613	-10.8585858585858	0	AL121761.1	-
chr5	132686181	132689180	+	0.00363042519233125	0.0151384300328906	-30.7936507936508	0	AC004039.1	+
chr9	65383149	65386148	+	0.00363342899794944	0.0151477126086388	-8.74513327343514	0	FP326651.2	+
chr3	50350327	50353326	-	0.00364194167208677	0.015181577082519	-7.17887706680006	0	Z84492.2	+
chr8	95216026	95219025	-	0.00364323302288489	0.0151853351601199	-25.6410256410256	0	LINC01298	-
chr2	20586187	20589186	-	0.00366065210449192	0.0152492074391975	-16.6211293260474	0	AC012065.3	-
chr19	12142823	12145822	-	0.0036634393002954	0.0152581287226566	-23.0323892974495	-2474	ZNF20	-
chr11	45768932	45771931	+	0.00366455242349188	0.0152611331683907	12.4006359300477	0	LINC02716	+
chr12	80705134	80708133	+	0.00366509753056855	0.0152617717053231	-26.1479591836735	0	MYF6	+
chr7	102290603	102293602	+	0.00366656693830477	0.0152646270259338	-13.9150753363951	0	MIR4285	+
chr17	2965396	2968395	-	0.00366705516596186	0.0152650282100923	-21.0180623973727	0	AC015921.1	-
chr3	33111514	33114513	+	0.00366924309785239	0.0152708723159017	-6.95837978446674	0	CRTAP	+
chr11	72434181	72437180	-	0.00367066460727661	0.0152735248639671	-5.64511230700082	0	CLPB	-
chr12	32395648	32398647	-	0.00367135917904262	0.0152747833834888	-18.2792816939158	0	AC087245.1	-
chr1	234548042	234551041	+	0.0036778232981918	0.0152967762738695	-20.6896551724138	0	AL161640.4	+
chr12	56749661	56752660	+	0.00367856837301972	0.0152982418032437	6.99842196043891	0	PRIM1	-
chr11	47557334	47560333	-	0.0036820885038222	0.0153112465485049	-31.7982456140351	0	RN7SL652P	-
chr6	29751708	29754707	-	0.00368259897634922	0.0153117347767834	-5.63749590298263	0	AL645939.5	-
chr11	72047452	72050451	-	0.00368501733200568	0.0153201547671592	-18.5806451612903	0	RNU6-72P	-
chr12	121897327	121900326	-	0.0036889515076427	0.0153348741842089	-13.2549165465619	0	AC069503.4	-
chr9	126275419	126278418	-	0.00368988154224389	0.0153371036575022	-20.5045045045045	0	AL162391.2	-
chr7	87218213	87221212	-	0.00369049983353442	0.0153380370228671	-5.73476702508961	0	AC005076.1	-
chr1	179573768	179576767	+	0.00369576968808493	0.0153566622079305	-15.4775828460039	0	RNU5F-2P	+
chr9	136947051	136950050	+	0.00369624049530752	0.0153569804281895	-13.3677298311445	1810	C8G	+
chr9	35159492	35162491	+	0.00369712038880268	0.0153589980533015	-9.98949579831933	0	UNC13B	+
chr19	49488404	49491403	+	0.00369948701368771	0.0153641929653249	-17.6450344149459	0	SNORD35A	+
chr22	25210064	25213063	+	0.00369955410126422	0.0153641929653249	-38.6363636363636	0	CRYBB2	+
chr11	64395332	64398331	-	0.00370124709051718	0.0153679471766251	-14.537419651056	0	LINC02723	-
chr16	68533015	68536014	+	0.0037032849300185	0.0153747697377034	-22.5677339901478	0	RNU4-36P	+
chr2	25039576	25042575	+	0.00370695329457341	0.0153883595044871	-7.98512187401076	0	EFR3B	+
chr7	100215741	100218740	+	0.00370950860987301	0.0153960303872482	-20.2932500433802	-496	PVRIG	+
chr8	93699934	93702933	-	0.00371630542618658	0.0154206090623241	-7.49540036797056	0	FAM92A	+
chr16	1987160	1990159	+	0.00371775788437685	0.0154249929050911	-13.4864972343733	0	SYNGR3	+
chr19	34733338	34736337	-	0.00372017130160637	0.0154333624125747	-5.52141735815205	0	ZNF181	+
chr17	7930123	7933122	-	0.00372189996487936	0.0154388896956528	-12.6969696969697	0	CNTROB	+
chr19	2434501	2437500	-	0.00373017292980316	0.0154699123262517	-16.4893617021277	0	MIR7108	-
chr11	44604838	44607837	-	0.00373216272592008	0.015476516817992	-22.8281152809455	0	AC010768.1	-
chr1	205932628	205935627	+	0.00373472469490622	0.0154838442411741	-20.2522836015659	0	AL713965.1	+
chr13	49626007	49629006	+	0.00373794519973355	0.015495547010282	-16.1720430107527	0	ARL11	+
chr5	176554204	176557203	+	0.00374000622882152	0.0155012090239314	-18.348075543868	0	AC091934.1	+
chr17	50197376	50200375	+	0.00374010688270905	0.0155012090239314	11.7704580545548	1257	COL1A1	-
chr4	175472698	175475697	-	0.00374206298306413	0.0155076663303472	-18.9137429140493	0	AC131094.1	-
chr5	149939632	149942631	-	0.00375071668598361	0.015541875173119	-26.1223162003904	0	AC008427.1	-
chr4	116296376	116299375	+	0.00375349459122147	0.0155467710580577	-20.9079283887468	0	MTRNR2L13	+
chr4	116296661	116299660	-	0.00375349459122147	0.0155467710580577	-20.9079283887468	0	MTRNR2L13	+
chr11	74746349	74749348	+	0.00375319839265712	0.0155467710580577	6.53197875779266	0	RNF169	+
chr17	63474561	63477560	+	0.00375302420388574	0.0155467710580577	-8.45857771260997	0	ACE	+
chr15	43646623	43649622	+	0.00375509928165938	0.0155517640354073	-13.7672230312535	0	CATSPER2	-
chr1	182061213	182064212	-	0.00375816280524165	0.0155627970743264	-31.8181818181818	0	ZNF648	-
chr14	103335349	103338348	+	0.00376005686442528	0.0155689854542609	-18.4859154929577	0	SNORA28	+
chr19	35530955	35533954	+	0.00376130875981251	0.0155725138419063	-17.0868347338936	0	GAPDHS	+
chr9	126516340	126519339	+	0.00376251865771655	0.0155756585718473	-12.0715105789733	0	AL356309.3	+
chr11	81013349	81016348	+	0.00376286799691067	0.0155756585718473	-34.0476190476191	0	AP003398.2	+
chr6	26237893	26240892	+	0.00377132136999966	0.0156056749488354	-15.6048213517004	0	H4C6	+
chr19	10035854	10038853	+	0.00377114958952491	0.0156056749488354	-17.7978490132609	0	MIR5589	+
chr22	49187563	49190562	-	0.00377193342581224	0.0156065498250149	-17.359269083407	0	Z82202.2	-
chr17	76865956	76868955	+	0.00377414626013693	0.0156140471074378	12.3685522349087	0	MGAT5B	+
chr2	3555974	3558973	+	0.00377548452286878	0.0156179249854894	7.45496535796767	0	RNASEH1-AS1	+
chr13	32508896	32511895	-	0.00377709085857183	0.0156229108511006	-22.5806451612903	0	N4BP2L2-IT2	-
chr5	176130962	176133961	-	0.00377892532596411	0.0156271800502051	16.6174564309376	0	AC139491.4	-
chr5	1178106	1181105	-	0.00377953109749535	0.0156280261015743	-12.1194911403907	0	AC114291.1	-
chr3	186076092	186079091	-	0.00378712884371441	0.0156544571420729	-25.6892230576441	0	AC131156.1	-
chr3	186076670	186079669	+	0.00378712884371441	0.0156544571420729	-25.6892230576441	0	ETV5-AS1	+
chr14	24144183	24147182	+	0.00378709555075567	0.0156544571420729	-9.43396226415094	0	RNF31	+
chr3	12663727	12666726	-	0.00379551027570221	0.0156874379618015	5.0937396982039	0	RAF1	-
chr15	64775090	64778089	-	0.00379701981878718	0.0156920122046313	-14.5326504481434	0	RBPMS2	-
chr2	418557	421556	+	0.00379794291493272	0.0156934084846661	-24.8447204968944	0	AC105393.1	+
chr2	106177042	106180041	+	0.00379896911848033	0.0156934084846661	-29.0322580645161	0	AC018878.1	+
chr12	101408561	101411560	-	0.00379875598768559	0.0156934084846661	-31.8181818181818	0	RNU6-1068P	+
chr7	135555417	135558416	+	0.00380251402703965	0.0157063868013286	-20.5790297339593	0	NUP205	+
chr22	42614463	42617462	-	0.00380361909984494	0.0157092856270632	6.13871080545518	0	Z93241.1	+
chr8	33580009	33583008	-	0.0038138021488242	0.0157451186739515	-28.0893300248139	0	RN7SL621P	-
chr9	32525709	32528708	-	0.00381391194474152	0.0157451186739515	10.7034439443107	0	DDX58	-
chr3	14599535	14602534	+	0.00381667750119311	0.0157548661713444	16.2310762973563	0	AC090952.2	+
chr12	133034792	133037791	+	0.00382133303712637	0.0157724124243757	6.6921275559118	0	ZNF84-DT	-
chr8	122985130	122988129	-	0.00382305616400584	0.0157728397446354	-30.1063829787234	0	AC104316.2	-
chr16	17959097	17962096	+	0.00382245258415108	0.0157728397446354	-21.5384615384615	0	AC010601.2	+
chr17	41553996	41556995	-	0.00382237652563687	0.0157728397446354	-28.4255599472991	0	LINC00974	-
chr4	186699079	186702078	+	0.00382464571025895	0.0157760560825008	-20.3478260869565	0	AC107050.1	+
chr18	36186949	36189948	-	0.00382681868632981	0.0157833480069855	-7.07142133805448	0	AC023043.4	+
chr1	226221118	226224117	+	0.00382728973752179	0.0157836197041246	-10.5935881484911	0	MIXL1	+
chr10	114236754	114239753	+	0.00382844169179548	0.0157866990688994	-16.9311261686251	0	VWA2	+
chr12	104301239	104304238	+	0.00383026300220866	0.0157908662557983	-7.05037263176798	0	EID3	+
chr16	11974234	11977233	+	0.00383589675473073	0.0158124188445011	-11.4414216761738	0	SNX29	+
chr4	72568722	72571721	-	0.00383772469899371	0.0158156433674381	-12.9980276134122	0	ADAMTS3	-
chr6	31460670	31463669	+	0.00383778772055504	0.0158156433674381	-14.1301361308855	0	HCP5	+
chr12	30923928	30926927	+	0.00383789697734289	0.0158156433674381	-13.4826987690887	0	TSPAN11	+
chr20	19212978	19215977	-	0.0038395655250338	0.015820845676718	-14.3396226415094	0	AL136090.1	-
chr11	3852112	3855111	+	0.00384072198479076	0.0158239370616101	-12.3490775620593	0	AC090587.2	+
chr17	181151	184150	-	0.00384440450399863	0.0158340851610559	-16.4364342758472	0	DOC2B	-
chr19	35743100	35746099	+	0.00384402719094284	0.0158340851610559	-6.58367840771603	0	AD000671.1	+
chr13	27248809	27251808	+	0.00384569772409115	0.0158377370590941	-6.97048010774215	0	RPL21	+
chr8	41268931	41271930	+	0.00385310845302721	0.0158665792587394	-21.0625	0	MIR548AO	-
chr12	108857091	108860090	-	0.00385726840666723	0.0158820305233825	-8.1112973287273	0	DAO	+
chr1	19288271	19291270	-	0.00386312581582564	0.0159044669367457	-11.1208837602026	0	AKR7A3	-
chr14	105912738	105915737	-	0.00386631306643749	0.0159159067423727	-15.7520033202439	0	IGHD3-3	-
chr19	35868788	35871787	-	0.00386844670339921	0.0159230073257519	-11.9719204624865	0	APLP1	+
chr20	2861684	2864683	+	0.00387247448331891	0.0159379021128038	-15.7599667774086	0	PTPRA	+
chr15	90648131	90651130	+	0.00388174013323461	0.0159743489214192	-23.8095238095238	0	AC021422.2	+
chr16	70765856	70768855	+	0.00388524272694496	0.0159870740919131	-23.030303030303	0	AC020763.5	+
chr16	23059267	23062266	+	0.00389201729076049	0.0160115675954773	-37.4085684430512	0	AC127459.3	+
chr17	80021394	80024393	+	0.00389769827211732	0.0160315527600391	-11.7959183673469	0	AC116025.1	+
chr19	22420013	22423012	+	0.00389852808901198	0.0160332729843182	-15.6128474722742	0	AC011516.1	+
chr18	75453287	75456286	+	0.0038998185670674	0.0160368871825304	-10.375543660087	0	AC012101.2	+
chr2	6496299	6499298	-	0.00390060592747137	0.0160384319088713	-23.4406438631791	650	LINC01824	+
chr11	73947819	73950818	+	0.00390640498135291	0.0160588862440484	-26.0015117157974	0	DNAJB13	+
chr12	121602402	121605401	+	0.00390632303344148	0.0160588862440484	-29.038112522686	0	RNU6-1004P	+
chr2	152098976	152101975	-	0.00390775097574623	0.0160627244128094	-15.8051948051948	0	CACNB4	-
chr12	49324077	49327076	-	0.00390919641557618	0.0160669704968105	-25.8503401360544	0	TROAP	+
chr6	27873035	27876034	-	0.00391503123868127	0.0160875571627456	-16.3655368075258	0	H4C13	-
chr1	65145049	65148048	+	0.0039155173030945	0.0160878574561804	-6.96655815329979	0	AK4	+
chr14	89397495	89400494	+	0.00391606445154878	0.0160884086384816	-26.3295553618134	0	AL356805.1	+
chr16	3010423	3013422	+	0.00391673709335048	0.0160894752158039	-13.8666666666667	0	CLDN9	+
chr17	29078358	29081357	-	0.0039179803469572	0.016092885324306	-8.22310405643739	0	TIAF1	-
chr2	166375502	166378501	-	0.00392749786045151	0.0161242290644133	-11.309945665013	0	SCN9A	-
chr22	27573074	27576073	-	0.00392768090340696	0.0161242290644133	-11.2808759867583	0	AL133456.1	-
chr17	81910933	81913932	-	0.00392879335311316	0.0161270964247127	-10.8850408850409	0	PCYT2	-
chr16	50021910	50024909	+	0.00393648182856669	0.0161569539175867	-36.6233766233766	0	CNEP1R1	+
chr1	101320837	101323836	+	0.00393995360913712	0.016167796570519	-35.2449223416965	0	LINC01307	+
chr8	37693282	37696281	+	0.00394875485173739	0.0162022061564599	9.52921440553949	0	ZNF703	+
chr12	109114095	109117094	+	0.00395902033433059	0.0162426158108318	-17.2776128980509	0	ACACB	+
chr9	101594522	101597521	-	0.00396040734690564	0.0162454841810878	-18.4114131482552	0	PPP3R2	-
chr12	52492758	52495757	-	0.0039605535430058	0.0162454841810878	-21.0746460746461	0	KRT6A	-
chr2	231789388	231792387	-	0.00396505865804184	0.0162622510027395	-14.7446655478303	819	COPS7B	+
chr16	79601072	79604071	+	0.00397049189836207	0.0162811065158626	13.0791505791506	0	AC009159.2	+
chr4	99563540	99566539	-	0.00397220966569054	0.0162830203093387	-17.2651653479408	0	TRMT10A	-
chr11	118991834	118994833	+	0.0039716646241761	0.0162830203093387	-24.9658002735978	0	AP003392.14	+
chr14	48265110	48268109	-	0.00397221260427791	0.0162830203093387	-38.3838383838384	0	AL512358.2	-
chr7	66491107	66494106	+	0.00397659700741494	0.0162975630114517	-6.38482602016964	0	AC008267.5	+
chr20	59120881	59123880	+	0.00397775662245801	0.0163006005920315	-28.2010243277849	0	ZNF831	+
chr19	22515914	22518913	+	0.00398346212623779	0.0163188313311172	-9.03508771929825	0	AC011467.6	+
chr18	72865888	72868887	+	0.00398899921470121	0.0163363608503665	-7.45184750764126	0	NETO1	-
chr1	11844942	11847941	+	0.00399135337205252	0.0163442836758442	-10.0936100936101	0	AL021155.1	+
chr1	12848221	12851220	-	0.00399885783784434	0.0163698515209359	-30.1271186440678	0	HNRNPCL1	-
chr16	90019629	90022628	-	0.00400221785598235	0.016380163540638	-15.0132567388422	0	GAS8	+
chr10	15094680	15097679	+	0.0040069452975213	0.0163960666034603	-9.25425719318849	0	RPP38	+
chr3	133455277	133458276	-	0.00400779467762453	0.0163978197318416	-19.1666666666667	0	BFSP2-AS1	-
chr10	96040894	96043893	+	0.00401291154122103	0.0164153070553675	-9.42124542124542	0	CCNJ	+
chr2	124986719	124989718	+	0.00401381733376957	0.0164172883491174	-22.5581395348837	0	RNU6-259P	+
chr2	43043283	43046282	-	0.00401880550895748	0.0164296948380076	-16.8067226890756	0	LINC02590	-
chr3	49903374	49906373	-	0.00401868185025048	0.0164296948380076	-21.324570273003	0	AC105935.1	+
chr19	57485211	57488210	+	0.00401895936622705	0.0164296948380076	-5.34527808883912	0	ZNF419	+
chr19	57485218	57488217	+	0.00401895936622705	0.0164296948380076	-5.34527808883912	0	ZNF419	+
chr1	161223132	161226131	-	0.0040195185715177	0.0164302566582867	27.6041666666667	0	TOMM40L	+
chr9	93345915	93348914	-	0.00402578488022764	0.0164524181713458	-11.638237384506	0	C9orf129	-
chr19	35812800	35815799	-	0.00402568971527178	0.0164524181713458	-25.879917184265	0	PRODH2	-
chr11	112173010	112176009	+	0.00403453577016322	0.0164806904117684	-35.1851851851852	0	BCO2	+
chr4	15467365	15470364	+	0.00403915077841493	0.0164949280399574	-30.1985370950888	0	CC2D2A	+
chr17	8076982	8079981	+	0.0040389808187016	0.0164949280399574	-11.9064061420969	0	AC129492.1	+
chr1	173206832	173209831	-	0.00404130511177791	0.0165019958730931	-24.1379310344828	0	TNFSF4	-
chr1	54991775	54994774	-	0.00404323372198337	0.0165064105680006	-31.547619047619	0	AL590440.1	-
chr6	33592839	33595838	-	0.00404509729748548	0.0165122880879751	-14.2364253393665	0	LINC00336	-
chr20	49043746	49046745	+	0.00405182227996775	0.0165362741661753	9.68858131487889	0	CSE1L	+
chr16	27064207	27067206	+	0.00405435176635486	0.0165448641376863	-22.1383426966292	0	C16orf82	+
chr5	170305222	170308221	+	0.00405646267825019	0.0165517443837055	-16.7622105021784	0	LINC01366	+
chrX	104563699	104566698	+	0.00405819783011588	0.0165570901206707	-19.4984153231363	0	IL1RAPL2	+
chr9	129318516	129321515	+	0.00406094523603827	0.0165648294942273	-10.6818310783972	0	C9orf106	+
chr17	34959040	34962039	+	0.00406088507580358	0.0165648294942273	-5.44776119402985	0	ZNF830	+
chr22	41364833	41367832	+	0.00406162533589852	0.0165658690147552	-11.9201470974521	0	TEF	+
chr20	38424855	38427854	-	0.00406631606138877	0.01658326446518	-42.1052631578947	0	SNORA71A	-
chr5	62403440	62406439	-	0.00406870341778474	0.0165895270713633	-6.92506786187741	0	DIMT1	-
chr3	192512522	192515521	+	0.00407335797992011	0.016606767148905	-12.9500676545328	0	FGF12-AS2	+
chr21	15065437	15068436	-	0.00407685244605551	0.0166192744910101	-8.47850645103752	0	AF127577.5	+
chr17	35119115	35122114	+	0.00407875239664435	0.0166252798588763	-5.71718401298438	0	RAD51D	-
chr17	41586396	41589395	-	0.0040827119965557	0.016637937632161	-19.9655913978495	0	KRT14	-
chr1	179363220	179366219	+	0.00408706293310335	0.0166521845580003	-12.534653214679	0	AXDND1	+
chr6	26519209	26522208	+	0.00409029819086056	0.0166622378871776	-9.70774706280058	0	HCG11	+
chr17	4607949	4610948	+	0.00409038585329431	0.0166622378871776	-29.6558704453441	0	LINC01996	+
chr14	102314877	102317876	+	0.00409295025473259	0.0166709407332819	-12.9309475806452	0	ZNF839	+
chr2	74362878	74365877	-	0.00409445024511826	0.016673563589649	-15.6043956043956	0	AC006030.1	-
chr19	33078399	33081398	+	0.00409828554683575	0.0166874373865357	-12.7694859038143	0	GPATCH1	+
chr1	244084806	244087805	+	0.00409918530059723	0.0166893565410499	-15.5693069306931	0	AL590483.4	+
chr17	74968204	74971203	+	0.00410110554807778	0.0166954296818236	-20.0763491237203	0	HID1-AS1	+
chr4	128552917	128555916	-	0.00410229176177619	0.0166985136447222	-20.3006705602423	0	AC110609.1	-
chr3	42651197	42654196	+	0.00410362477482093	0.0167021944523194	19.5489333984693	0	ZBTB47	+
chr1	47434142	47437141	-	0.00410644071773036	0.0167101638106326	-11.2977891292202	0	FOXD2-AS1	-
chr8	47258378	47261377	+	0.00410633900727761	0.0167101638106326	11.0385266907006	0	SPIDR	+
chr1	230887449	230890448	+	0.00410754582442544	0.0167129149352928	-18.5714285714286	0	AL118511.3	+
chr3	150602729	150605728	-	0.00411618508277231	0.0167445687029444	5.30528611173772	0	SELENOT	+
chrX	81199602	81202601	+	0.0041203178106921	0.0167596303973594	-30.5555555555556	0	SH3BGRL	+
chr3	128867124	128870123	+	0.00412117588223242	0.0167613704836463	-42.8571428571429	1418	AC112484.1	-
chr13	83654290	83657289	-	0.0041271604360686	0.016783958115362	-26.2745098039216	0	AL353688.1	-
chr7	50639225	50642224	+	0.00413033746660833	0.016795124844648	-26.2544802867383	0	AC005153.1	+
chr1	9944818	9947817	+	0.00413195493900966	0.0167999482986245	-14.5012315270936	0	RN7SKP269	+
chr17	48291835	48294834	+	0.00413645736180657	0.0168147444985051	-41.3533834586466	0	AC090627.1	+
chr17	63829513	63832512	-	0.00413866468126427	0.0168219618800761	-13.7738274917547	1637	PSMC5	+
chr3	53844068	53847067	+	0.00415556469812171	0.0168836068852035	-20.4890536723164	0	IL17RB	+
chr1	42453617	42456616	+	0.00415601062091794	0.0168836577054811	-5.50122635927132	0	PPCS	+
chr6	42027553	42030552	+	0.00415935689183536	0.0168954898562509	-17.1787960467206	0	AL513008.1	+
chr2	88065325	88068324	+	0.00416332274928598	0.0169045484363597	-24.7086247086247	0	SMYD1	+
chr6	105133808	105136807	+	0.00416270628117495	0.0169045484363597	-14.2276422764228	0	BVES	-
chr2	55949658	55952657	+	0.00416513369017112	0.0169048533966051	-34.8973607038123	0	RN7SKP208	-
chr7	94656073	94659072	-	0.00416494775439629	0.0169048533966051	-12.9016320285605	0	PEG10	+
chr8	96308823	96311822	-	0.00416502124701329	0.0169048533966051	-22.0518867924528	0	AP003465.1	-
chr19	9219090	9222089	-	0.00416491827650184	0.0169048533966051	-27.723418134377	0	OR7D4	-
chr11	45251384	45254383	+	0.00416618535568904	0.0169073601969858	-14.3550051599587	0	AC103681.1	+
chr1	110080188	110083187	+	0.00416795808864476	0.0169127924315788	-25.4299754299754	0	LINC01397	+
chr2	27030410	27033409	+	0.00416946007367822	0.0169171250047011	-6.54403567447046	0	TMEM214	+
chr6	30326883	30329882	-	0.00417135439716276	0.0169230483796579	-11.1339499828708	0	TRIM39-RPP21	+
chr17	82333575	82336574	-	0.00417382988384988	0.0169295650901054	-6.85812931575643	0	SECTM1	-
chr11	117296829	117299828	-	0.00417649726908947	0.0169386206264841	-22.2675604779948	0	AP000892.3	-
chr6	166097353	166100352	+	0.00418196990617437	0.0169519914354862	-14.0979405903009	0	AL627443.2	+
chr12	96484943	96487942	-	0.00418083941660972	0.0169519914354862	-32.1085358959864	0	AC007513.1	-
chr13	110338458	110341457	+	0.00418196252538389	0.0169519914354862	-17.5686274509804	0	MIR8073	+
chr18	50281275	50284274	-	0.00418183869418337	0.0169519914354862	5.43391492758581	0	MBD1	-
chr18	78926942	78929941	-	0.00418648625009106	0.0169685331258243	-13.8385688125088	0	AC091027.1	-
chr19	50718951	50721950	-	0.00418732190670274	0.0169701544814404	-15.9057971014493	0	SHANK1	-
chrX	48693054	48696053	+	0.004187903435309	0.0169707456904673	-28.8855572213893	0	SUV39H1	+
chr1	186293779	186296778	+	0.00419006578416446	0.0169759763517552	-36.9186046511628	0	PRG4	+
chr21	46523118	46526117	+	0.00418988505608265	0.0169759763517552	-11.9363674673409	0	RNU6-396P	+
chr15	99136817	99139816	+	0.00419273050245247	0.0169832397549169	-14.5937620331151	0	AC036108.3	+
chr12	70636941	70639940	-	0.00419678200975374	0.0169965938746945	-38.5902031063321	0	PTPRB	-
chr12	76027994	76030993	+	0.00419689992249227	0.0169965938746945	-20.5249903138318	0	AC011611.3	+
chr12	131162511	131165510	+	0.00419869846199529	0.0170021100402314	-11.2886195657164	0	LINC01257	+
